"","CustomerLifetimeValue","Response","Coverage","Income","MonthlyPremiumAuto","MonthsSinceLastClaim","MonthsSincePolicyInception","NumberofPolicies","Policy","RenewOfferType","TotalClaimAmount","VehicleClass","VehicleSize"
"29",0.0382235300077148,0,0,0.108940698732759,66,16,9,3,3,0,0.109466157720749,0,1
"30",0.298418164016106,1,0,0.184985147177964,113,10,15,2,4,0,0.18744370034816,4,0
"31",0.056521558087001,0,0,0,61,13,37,2,5,0,0.101170674462514,0,1
"32",0.0743308184794274,0,1,0.706234184495054,99,2,11,3,3,3,0.0832584386284755,0,0
"33",0.0382130416551727,0,0,0,69,20,95,4,4,0,0.171682282157514,0,1
"34",0.038311479731387,0,0,0.918214460747542,62,18,32,9,8,1,0.134353596040543,0,0
"35",0.123513603237458,0,1,0.716006041147818,99,1,74,2,5,0,0.0459721842540162,5,1
"36",0.00650595512456767,0,0,0.244136385913324,62,4,13,1,1,3,0.102829771114161,0,2
"37",0.215928518580562,0,1,0.508186555445535,83,29,58,2,3,0,0.100334803250222,0,1
"38",0.0611379445891489,0,1,0.8197257478921,86,23,76,4,4,1,0.149777555354826,0,1
"39",0.0438132307846427,0,0,0.544323421450076,68,9,8,5,2,0,0.0260626265967003,0,1
"40",0.105723219027986,0,1,0,92,15,36,2,5,0,0.188869450586076,0,1
"41",0.0252985582007078,0,0,0,101,29,12,1,4,0,0.167534540528396,4,2
"42",0.0362493611494943,0,0,0.364199197847591,61,21,76,3,5,0,0.052854017619249,0,1
"43",0.00977253152901232,0,0,0,73,35,87,1,5,1,0.121079834282278,5,2
"44",0.0828774912254395,1,0,0.641371860653524,108,3,44,3,5,1,0.127791816245218,4,0
"45",0.0791991105646066,0,2,0.48268170952481,108,14,79,3,4,0,0.025440023272204,5,1
"46",0.0694597971891861,0,0,0.380152228923495,68,12,40,2,4,1,0.111190803898522,0,1
"47",0.00421358258518306,0,0,0,63,5,7,1,4,1,0.15675041229269,5,1
"48",0.0307026896494391,0,0,0,62,6,62,3,4,0,0.132025573740241,0,1
"49",0.119376924925736,0,2,0.277552735019654,297,28,25,1,4,0,0.492717484251218,1,1
"50",0.00682280534196106,1,0,0.297406507236375,69,3,92,1,4,0,0.11444344767569,0,1
"51",0.0886696955375818,0,0,0.564567267780878,114,2,8,3,5,0,0.189102796999808,4,1
"52",0.128043645213232,0,2,0,113,5,90,2,4,1,0.281182661166219,0,1
"53",0.00437683709562789,0,0,0,65,3,95,1,5,0,0.265696948891981,0,1
"54",0.0428176036938946,0,0,0.593752813034477,67,25,56,5,0,3,0.111125254372396,0,2
"55",0.0668757938507849,0,0,0,72,26,12,2,5,0,0.119420737630631,0,1
"56",0.0426848643148207,0,0,0,72,2,83,3,5,0,0.147647907093419,0,1
"57",0.0497211543149452,0,0,0.811544193396745,74,22,69,3,7,0,0.135678640494284,0,1
"58",0.00855733811519341,0,0,0,73,8,34,1,1,1,0.121079834282278,0,2
"59",0.88828246869188,0,1,0,242,1,34,2,3,0,0.602217863259923,1,1
"60",0.00613465663248956,0,0,0,66,23,1,1,5,1,0.206141180060166,0,1
"61",0.0810940106373883,0,0,0.980216241085806,107,4,46,7,5,2,0.155301688059536,4,2
"62",0.0750867538282283,0,1,0,79,22,82,2,5,0,0.115837815409149,0,1
"63",0.149023424939092,0,0,0,191,14,94,8,2,1,0.31685323917663,1,1
"64",0.0151963384987734,0,1,0.558656144667487,79,10,71,1,4,3,0.0943253453713589,0,1
"65",0.0455983842376547,0,0,0.775077264680289,70,2,35,3,8,0,0.106411792238774,0,1
"66",0.148866713265251,0,0,0.317450315559956,71,10,29,2,5,3,0.162378333244896,5,2
"67",0.0797413142498558,0,2,0.40218641541893,106,5,98,6,4,0,0.245629859316301,5,2
"68",0.11090127343155,0,1,0.749792460567508,90,20,93,2,5,0,0.0202059117228455,0,1
"69",0.17819139078982,0,2,0.221072003680699,109,16,31,2,4,0,0.0553858309090149,0,0
"70",0.0523680282308809,0,1,0.806053150098519,76,26,4,3,2,3,0.0359365253277033,0,1
"71",0.0439913045867816,0,0,0.586621458077035,71,6,95,3,4,3,0.163317560302618,0,1
"72",0.0244305624402037,0,1,0.963533071283544,97,7,43,1,5,0,0.0557488028897852,0,2
"73",0.0713875964196387,0,0,0.776567547834088,64,20,14,2,5,0,0.097488293544507,5,0
"74",0.00763761859376977,0,0,0,67,11,26,1,4,1,0.166704992202572,0,1
"75",0.0577644030619941,0,0,0,194,22,79,1,0,3,0.797199186724232,2,1
"76",0.0079685540008296,0,0,0.866114561766736,63,1,77,1,1,3,0.153992822908956,5,1
"77",0.0544649047556842,0,1,0.508526620057811,82,12,65,3,5,2,0.136011704147102,5,2
"78",0.0361432492902138,0,0,0.234534561566698,61,33,2,8,2,1,0.101170674462514,0,1
"79",0.174884783707002,0,0,0.790560206439223,199,14,48,3,5,1,0.144881172630683,2,2
"80",0.0420913382815747,0,0,0.624818715555956,66,34,84,4,5,2,0.0842224982153313,5,1
"81",0.154024315332849,0,0,0.584631079905182,186,7,13,5,2,3,0.308557755918395,1,1
"82",0.0694510591202875,0,0,0.699722947359998,63,9,3,2,5,0,0.138859447114661,5,1
"83",0.0110208927939286,0,0,0.405236995029056,70,21,31,1,5,1,0.047377532787793,5,2
"84",0.084364981485428,0,2,0.454926436022844,111,31,28,8,2,0,0.184125507044866,0,1
"85",0.00959970727603051,0,0,0.844660485492243,68,18,12,1,2,1,0.1006373644111,0,1
"86",0.0956720887179901,0,1,0.200128024324622,87,31,86,2,2,1,0.341159968781898,0,2
"87",0.0503197285645619,0,1,0.28809473800022,78,6,84,3,5,0,0.0262435773555927,5,0
"88",0.0350957520872703,0,2,0.722067192766626,118,1,46,1,5,3,0.190985493909294,0,1
"89",0.375509620107879,0,0,0.714625778897991,102,17,7,2,5,3,0.253807566414042,4,2
"90",0.311805382133846,0,0,0,116,12,76,2,5,0,0.288648596098631,4,2
"91",0.0278663889678574,0,0,0,117,8,64,1,2,2,0.0327823371848759,3,1
"92",0.107010132696898,0,1,0,96,29,5,2,4,2,0.328312499810694,0,2
"93",0.0642116846005947,0,0,0.174863224012562,183,24,63,1,3,1,0.455387809589159,1,0
"94",0.0580154395392573,0,1,0.809943889338974,84,32,27,3,5,0,0.00893914570391797,0,1
"95",0.0526895509801708,0,1,0.40359668336984,77,31,33,3,1,0,0.140424636130664,0,2
"96",0.00566659470988587,1,0,0.198677748772267,63,22,96,1,4,0,0.121769228690228,0,1
"97",0.0379063065251811,1,0,0.863214010662026,62,1,99,5,3,1,0.027870139121901,0,1
"98",0.044222634828528,1,0,0.225242796131265,73,17,64,3,1,0,0.121079834282278,0,1
"99",0.0882086267669787,0,0,0.698662745921725,114,15,42,3,3,0,0.0843995100022566,4,1
"100",0.0758178117321042,0,0,0,112,3,84,7,5,0,0.278694016188748,4,2
"101",0.0100077883741379,0,0,0.585191186325402,69,32,11,1,5,1,0.0198799130566023,5,1
"102",0.0796368857679715,1,0,0.196867404806913,117,17,41,9,0,0,0.194080086954749,3,1
"103",0.0625454307213018,0,1,0.225722887348596,88,31,63,6,1,2,0.145966284056984,0,1
"104",0.103362257698875,0,0,0.997779578119843,65,12,25,2,4,1,0.0257035873662847,5,1
"105",0.11035330979139,0,1,0.911403166601654,138,32,70,8,0,0,0.0357270474388212,4,1
"106",0.325385937446689,0,1,0.387793680799352,90,8,87,2,3,0,0.111219779330253,0,1
"107",0.169990942817898,0,1,0.481051399765956,131,10,3,2,3,1,0.155537290153424,3,1
"108",0.00738577370285944,0,0,0,72,15,47,1,2,1,0.119420737630631,5,0
"109",0.0385052714787911,0,0,0.683439853572179,63,23,38,3,3,3,0.104488867765808,0,2
"110",0.0500237898530479,0,1,0.520278852982067,78,17,37,7,5,0,0.129375317540514,0,1
"111",0.00765771980702699,0,0,0.537132055090467,67,3,45,1,8,0,0.0233426150608354,0,1
"112",0.212300410522458,0,1,0.353287124553665,244,4,33,5,5,0,0.0265204857714297,1,2
"113",0.0308698173168628,0,0,0,62,20,88,6,5,0,0.154261767315219,5,1
"114",0.0897538708485261,0,0,0.555525549854472,117,1,76,5,5,0,0.107340919199985,3,1
"115",0.0409499550220142,0,0,0.41603904741901,66,12,12,5,5,1,0.109466157720749,0,1
"116",0.0586953775086405,0,1,0,97,10,77,9,5,2,0.086943578485956,5,1
"117",0.0950850429011286,0,1,0.304367829887679,122,6,16,3,0,2,0.0460981363045516,4,2
"118",0.44730427769834,0,0,0.452856042648103,191,19,0,2,7,1,0.31685323917663,2,1
"119",0.101706698957623,1,2,0.14292715615967,271,20,40,1,3,0,0.449580971308394,2,1
"120",0.0759022784133086,0,2,0,114,1,39,5,4,0,0.189102796999808,0,1
"121",0.076955755595453,0,0,0.111951270741441,114,2,88,6,4,1,0.283671306143689,4,2
"122",0.0345465053405143,0,0,0.248477210670027,61,20,17,4,4,0,0.114486873839257,0,1
"123",0.245819027937979,0,2,0.773256918814575,181,18,36,2,3,0,0.0392343525283082,4,1
"124",0.0113406707368486,0,1,0,81,21,78,1,3,2,0.20154602188716,0,1
"125",0.0699998383829733,0,0,0.499464898330683,64,1,45,2,4,2,0.10455329843863,5,1
"126",0.0164701004847338,0,1,0.160640521699123,88,26,23,1,4,2,0.218966536729454,0,1
"127",0.109280703292742,0,0,0.307668457006831,69,16,16,2,8,0,0.11444344767569,5,2
"128",0.0127454752032352,0,1,0,82,11,35,1,5,0,0.204034666864631,0,1
"129",0.0102721170644896,0,0,0.540202638501315,69,5,89,1,4,1,0.11444344767569,0,1
"130",0.0134860323082595,0,1,0,82,9,21,1,2,1,0.204034666864631,0,0
"131",0.00886030364060675,0,0,0.940048609235755,65,9,1,1,4,1,0.0868338147253539,5,1
"132",0.0310709261368222,1,0,0.585881317450316,110,6,62,1,5,0,0.104997917330789,4,1
"133",0.00911953330857721,0,0,0.599723947550035,68,8,7,1,5,0,0.100865279702813,0,1
"134",0.0749896115079182,0,0,0.540182634700593,67,18,90,2,5,1,0.128028437300967,0,1
"135",0.00687199289188568,0,0,0.529360578509917,61,2,92,1,5,0,0.101170674462514,0,1
"136",0.0154425703632497,0,1,0.367129754653384,80,19,67,1,5,0,0.168743008210263,0,1
"137",0.0324318472892107,0,0,0.823126394014863,116,5,62,1,5,0,9.78521379336e-05,3,1
"138",0.298853340277729,0,0,0.358748162150809,110,20,51,2,5,1,0.182466410393219,4,1
"139",0.0338287690624403,0,0,0.475990438183255,119,14,25,1,8,0,0.0419021820180274,4,1
"140",0.0825868182861283,1,0,0.973795021054,73,6,85,2,1,0,0.121079834282278,0,1
"141",0.0153197722111251,0,1,0.520918974605175,79,2,47,1,5,3,0.131034414192161,0,2
"142",0.156334655601473,0,1,0.407187365599464,121,12,38,2,5,2,0.200716473561337,4,1
"143",0.00564600477891271,0,0,0.250687630649823,62,17,34,1,5,0,0.102829771114161,0,1
"144",0.0409209449250649,0,0,0.326362008781669,66,26,40,3,4,0,0.0701183903822698,0,1
"145",0.0876020787123383,1,1,0,122,15,47,9,4,0,0.224815471131303,3,1
"146",0.04518791956764,0,0,0.978865984537062,70,5,22,3,7,2,0.092524905091281,5,0
"147",0.0690576985755796,0,2,0,104,13,20,3,5,0,0.172511830483337,0,2
"148",0.0457989746078819,0,0,0.614976845600664,70,2,65,3,5,1,0.115457401137893,5,1
"149",0.027729477674778,0,0,0,62,8,20,7,2,1,0.154261767315219,0,1
"150",0.0230673422452216,0,1,0.20104819915784,96,28,44,1,1,1,0.100734037553475,0,1
"151",0.0182424890780293,0,1,0,97,23,38,1,2,1,0.24136434152669,5,1
"152",0.095935040770546,0,1,0,133,11,30,7,2,0,0.285843834794993,4,2
"153",0.169445864939489,0,0,0.977685760294456,65,15,51,2,5,1,0.104697264822351,0,1
"154",0.022484655269677,0,0,0,69,21,54,3,4,3,0.171682282157514,5,1
"155",0.0253647770625873,0,1,0.887178563927146,99,7,4,1,5,1,0.0593579993262623,5,1
"156",0.0214525632302043,1,1,0.824926736079855,90,1,69,1,5,1,0.149284477360278,5,0
"157",0.0658942053191927,0,0,0.867484822116202,180,0,95,1,3,0,0.0706063511005822,2,1
"158",0.0107512700607828,0,0,0.734919634730599,68,2,38,1,4,1,0.0835734589139167,0,1
"159",0.151165053024,0,0,0.260609515808004,73,17,73,2,5,0,0.1228627023093,0,1
"160",0.157225876414172,0,1,0.297006431221932,94,34,66,2,5,1,0.191502887002206,0,1
"161",0.0439557146754913,0,0,0.212930456786789,71,15,98,3,1,1,0.117761640978984,0,0
"162",0.0743993674913757,0,0,0.227033136295896,74,11,76,2,5,0,0.122738930933926,0,1
"163",0.0101219405271395,1,0,0.175793400746142,71,29,70,1,2,1,0.137706384274185,0,1
"164",0.0122897869451193,0,1,0,96,5,7,1,4,1,0.238875696549219,0,1
"165",0.0727511898183568,0,0,0,114,27,39,4,2,0,0.315994494206189,4,2
"166",0.0633626664631343,0,1,0.524569668236965,90,5,57,7,5,0,0.0212525652887619,0,1
"167",0.0986997096071078,0,1,0.563897140456687,125,0,59,8,1,0,0.207352860167925,4,1
"168",0.0670888152863443,0,0,0.523899540912773,186,27,76,1,4,0,0.308557755918395,2,2
"169",0.132111851833442,0,2,0.261539692541583,157,2,17,7,5,3,0.260443953020631,4,1
"170",0.020595452028071,0,1,0.302497474520159,92,11,72,1,4,3,0.132386105466353,0,1
"171",0.225220855387429,0,0,0.552805032956262,63,35,67,2,3,0,0.104488867765808,5,1
"172",0.01401030473849,0,1,0.751942869145138,77,15,30,1,2,2,0.0535088955582969,0,0
"173",0.0348756627091363,0,2,0.639891579400086,118,10,78,1,5,0,0.0113135124496682,0,1
"174",0.0442991043587512,0,0,0.156509736850001,73,29,68,5,8,1,0.142810288535742,5,1
"175",0.0794286944771536,0,2,0.266350606615257,118,19,27,8,5,3,0.20081223662007,0,1
"176",0.0106781329602855,0,0,0,72,27,60,1,4,0,0.00768278612332985,0,1
"177",0.00805658127827433,0,0,0.225422830337764,64,6,67,1,5,3,0.146445904012526,0,1
"178",0.0480625127160593,0,1,0,79,10,22,8,4,2,0.105232049395914,0,1
"179",0.0396151846455636,0,0,0,74,1,62,7,3,0,0.267079824961612,5,1
"180",0.0874899330221876,0,1,0,125,7,99,3,5,0,0.34164811995068,4,0
"181",0.0278258475889881,0,0,0.116912213320531,117,7,46,1,2,3,0.194080086954749,4,1
"182",0.0356873539395777,0,0,0,69,31,25,7,1,0,0.171682282157514,0,2
"183",0.0244076241220514,1,2,0,105,3,92,1,5,0,0.174170927134984,0,0
"184",0.114984624467535,0,1,0.883207809483802,95,2,17,2,5,1,0.0955255327783541,0,0
"185",0.0411528731475381,0,0,0,72,0,45,4,5,3,0.0748671228368349,0,1
"186",0.00885203616284172,0,0,0,74,2,51,1,5,0,0.162749646334082,0,1
"187",0.0372073882309601,0,0,0,67,29,40,9,3,0,0.0457443011073,5,1
"188",0.0248860857783496,0,0,0.564907332393155,101,32,65,1,1,2,0.213453756393583,4,1
"189",0.0100157068292245,0,0,0,74,35,77,1,5,3,0.103533500808471,0,1
"190",0.0812104116287362,0,0,0.260369470199338,109,18,25,3,4,1,0.220521474256376,4,1
"191",0.0482240698734639,0,0,0.384993148698253,72,27,34,3,5,1,0.0718259741335612,0,1
"192",0.0841572366169669,0,2,0.258109040717736,110,20,43,5,5,3,0.182466410393219,0,1
"193",0.0349343162035797,0,0,0.786109360778548,118,1,70,1,3,0,0.0462503224752461,4,1
"194",0.00735328909865551,0,0,0,73,13,33,1,2,0,0.121079834282278,5,1
"195",0.0780942155260428,0,0,0.200758144047369,70,26,34,2,5,1,0.16857642626531,0,1
"196",0.0498301333058784,0,1,0,83,35,87,8,5,0,0.217039044556019,0,1
"197",0.0149946310103577,0,1,0.230123723507466,79,29,49,1,3,1,0.0278465858254149,0,1
"198",0.0473972623259062,1,0,0.890139126434022,72,9,71,3,1,1,0.0601223994199624,0,2
"199",0.0498015064952694,0,0,0.610175933427351,74,6,99,9,2,1,0.025515738913063,0,1
"200",0.00359984056155271,0,0,0,61,9,16,1,7,0,0.151773122337749,0,1
"201",0.0299327529648369,0,2,0.861123613486562,108,30,1,1,2,1,0.179148217089925,5,0
"202",0.0450823807834569,1,1,0,79,21,53,7,4,0,0.14079551508956,5,1
"203",0.0423319800234625,0,0,0.22912353347136,68,30,19,7,4,2,0.133998245535016,0,2
"204",0.143417806824492,0,0,0.941708924695692,111,2,5,2,2,0,0.00164054967930731,4,1
"205",0.00982521041100045,0,0,0.401616307098349,67,24,17,1,0,0,0.124629831730709,0,1
"206",0.00590941428205785,0,0,0,66,3,21,1,5,3,0.0314158443490355,0,1
"207",0.0837177249582321,1,0,0,118,14,64,4,5,0,0.195739183606396,4,1
"208",0.0762925004802668,0,2,0.525579860173433,101,10,1,5,5,1,0.203033947117741,0,1
"209",0.00844375085822145,0,0,0.646042748122143,64,12,57,1,4,1,0.106147964417455,0,1
"210",0.104271391652292,0,1,0.612336343905342,89,20,55,2,8,2,0.135667569826231,0,2
"211",0.0345986584410833,0,0,0,64,28,43,7,4,2,0.119332607107786,5,1
"212",0.0495010544857803,0,0,0.405387023534472,74,17,32,9,5,0,0.0105312369721272,5,1
"213",0.0945231700686275,0,1,0.314269711245137,81,5,95,2,5,2,0.134352607495455,5,1
"214",0.258562436637129,0,1,0.200348066132565,86,4,83,2,5,0,0.0378797595632017,0,1
"215",0.0421800088807642,0,0,0.748512217321291,66,9,18,7,5,1,0.130102032290707,0,0
"216",0.0481251486059307,0,0,0.992578589932087,74,9,14,6,4,3,0.13109622936824,0,2
"217",0.0437482785729761,0,0,0.454126283993959,70,13,11,6,2,3,0.0919573817017486,5,1
"218",0.160914372395743,0,1,0.624848721257039,76,6,70,2,5,0,0.175401675793593,0,2
"219",0.32652490160575,0,0,0.918884588071734,102,5,3,2,4,0,0.119851110412875,4,1
"220",0.208778916980152,0,1,0,132,23,33,2,3,0,0.485698402461123,4,1
"221",0.00653955651537633,0,0,0.831557996019244,61,25,70,1,2,3,0.0618921982587552,0,1
"222",0.0107902468429507,0,1,0,77,6,36,1,5,1,0.191591441977278,0,1
"223",0.0754871829909593,0,0,0.443284224002561,67,13,79,2,4,0,0.111125254372396,0,1
"224",0.0411197187808496,1,0,0.289144937538132,66,15,66,8,1,0,0.157822857552992,5,1
"225",0.0496209572110991,0,0,0.441983976955622,74,17,40,3,2,1,0.0036592182005242,0,1
"226",0.36887612443335,0,0,0.565267400806153,199,26,46,2,5,1,0.330126012389807,2,1
"227",0.0911497231042673,0,1,0.402766525639872,81,0,71,2,4,1,0.114022021226496,0,1
"228",0.0445122615594658,0,1,0.856252688010722,136,22,17,1,5,1,0.225602923336043,4,1
"229",0.0428419186252811,0,0,0.412358348086136,70,2,99,7,5,1,0.116102544327337,5,1
"230",0.0252536311836362,1,0,0.183784919134636,103,8,50,1,4,0,0.184913673352456,3,0
"231",0.0104150777974409,0,0,0,74,5,75,1,4,1,0.122738930933926,0,1
"232",0.00911620209465871,0,0,0.773136896010242,66,11,71,1,3,1,0.0524596334085409,0,1
"233",0.0619783261960467,0,0,0,68,24,31,2,3,0,0.169193637180043,0,1
"234",0.0281607260066861,0,0,0,64,3,53,7,5,3,0.185215554629352,5,2
"235",0.0113021617334921,0,0,0.888328782468669,70,33,9,1,4,2,0.0567493435924948,5,1
"236",0.0127820321480499,0,0,0.967833888438803,72,28,61,1,5,2,0.0746288990245922,5,1
"237",0.00803161279516803,0,0,0.502105400026005,64,21,99,1,5,3,0.0344938557603928,5,1
"238",0.0155952598638844,0,1,0.616497134455547,82,3,55,1,2,1,0.1881142792175,0,1
"239",0.0368738092288694,0,0,0.229803662695912,66,19,33,4,4,1,0.119542170371017,0,0
"240",0.0642076007405162,0,1,0.224942739120433,90,8,96,8,5,0,0.0306471537622652,5,0
"241",0.0370036233877167,0,0,0.337064042168012,62,26,72,3,2,0,0.0947122408345557,0,1
"242",0.0421070928729931,0,0,0.7673157900001,66,26,10,6,5,3,0.103842020200199,5,0
"243",0.0138868834543914,0,1,0,94,27,52,1,8,0,0.167217152573775,0,1
"244",0.0197791208100715,1,1,0.209819865774497,98,19,96,1,5,1,0.406540824229421,0,2
"245",0.0068626608949515,0,0,0,73,15,59,1,5,3,0.181636862067396,0,2
"246",0.103128188623855,0,1,0.247276982626699,129,20,0,5,0,0,0.213989246774513,3,1
"247",0.0389951721875823,1,1,0.577199667936908,125,10,26,1,3,1,0.207352860167925,4,1
"248",0.0311557844308052,0,0,0.580930376771587,112,31,66,1,5,0,0.0355748754395773,4,1
"249",0.0500564988535354,0,0,0.416189075924426,74,14,8,8,7,0,0.0393007125922775,0,1
"250",0.0473738931452749,0,0,0.976255488542823,71,2,67,9,5,1,0.020711753355321,5,1
"251",0.227171284992908,0,2,0.92867644852522,104,3,28,2,4,0,0.172511830483337,0,2
"252",0.0661789907666286,0,0,0.658825176783589,61,21,40,2,4,1,0.0700790801609798,0,0
"253",0.0703150895189475,0,0,0.699132835238695,64,23,68,2,4,3,0.0117073439738043,5,0
"254",0.00986745158680561,0,0,0.763245016553145,67,1,33,1,5,3,0.111125254372396,5,1
"255",0.0449212884083285,1,0,0.740290655224493,72,12,61,6,5,1,0.162917785064728,0,2
"256",0.0504401276831482,1,1,0.26881107410408,76,17,72,8,5,0,0.12605712423722,0,1
"257",0.0857424480320965,1,0,0.52592992668607,113,12,59,7,5,0,0.182535836675188,4,2
"258",0.072602713753391,0,2,0,111,29,60,3,3,1,0.184125507044866,5,1
"259",0.0586501786296748,0,2,0.850351566797692,167,26,92,1,5,1,0.277034919537101,3,1
"260",0.0749661986441882,1,0,0,107,3,65,3,2,0,0.177489120438278,4,1
"261",0.0710097836685701,0,1,0.68241965973535,96,11,41,5,1,3,0.159239057270161,0,1
"262",0.0837562204526179,0,0,0.891129314569768,111,1,50,3,3,1,0.0224268123739635,4,0
"263",0.040622009371218,0,0,0.252417959412288,69,23,52,9,5,1,0.130739192805741,0,1
"264",0.0356594312533624,0,0,0.181104409837869,62,29,11,8,4,0,0.102829771114161,0,1
"265",0.0381968393396239,0,1,0.928816475130275,123,13,60,1,5,1,0.0332645895737712,4,1
"266",0.0458499891355608,0,0,0.172942859143237,73,3,25,5,4,0,0.121079834282278,0,1
"267",0.0441031833887956,0,1,0.509526810093918,139,18,14,1,7,0,0.230580213290984,4,1
"268",0.0343906240385384,0,1,0.264160190436183,126,25,9,1,2,2,0.209011956819572,4,1
"269",0.0299169224775652,1,1,0.239085426230984,123,1,67,1,5,0,0.204034666864631,4,1
"270",0.0698236530244052,0,0,0.815835008651644,186,0,73,1,5,1,0.254859120882339,2,1
"271",0.0448255182432922,1,0,0.678108840679729,69,1,78,9,5,0,0.11444344767569,0,1
"272",0.00745282584717297,0,0,0.660935577759774,64,31,92,1,5,0,0.0144931507894868,0,2
"273",0.22349837541607,1,0,0.92783628889489,71,17,15,2,0,1,0.13097534412975,5,0
"274",0.0456706079352411,0,0,0.486112361348656,70,30,46,5,2,2,0.168600794593026,5,2
"275",0.0661320595095459,0,0,0.408657644952541,184,10,62,1,5,2,0.305239562615101,2,0
"276",0.0200182875442952,1,1,0.312839439493504,92,24,95,1,5,0,0.152602670663572,5,1
"277",0.0747682669376346,0,0,0.742311039097428,100,35,3,6,3,1,0.144447354803371,4,0
"278",0.00545278713820001,0,0,0.195847210970084,67,2,94,1,1,0,0.111125254372396,0,0
"279",0.0683421108624469,1,1,0.702763525069763,93,30,66,5,4,1,0.002504869214498,5,2
"280",0.0362964737952103,0,0,0,65,24,53,3,5,0,0.161727702247631,0,1
"281",0.164114420103926,0,1,0.598083635890819,127,4,50,2,4,2,0.210671053471219,4,1
"282",0.0800602407714784,0,0,0.317620347866095,107,1,97,3,2,0,0.143702576638383,4,1
"283",0.0476293277626787,0,2,0.275152278932997,159,5,28,1,2,0,0.301180991209397,4,2
"284",0.0509535958965408,1,1,0.203998759764355,76,15,60,4,1,0,0.12605712423722,0,1
"285",0.0335119911180399,1,0,0.79502105400026,114,20,87,1,3,1,0.189102796999808,4,1
"286",0.0172556608219859,0,1,0.293905842110001,88,18,8,1,4,0,0.145966284056984,5,2
"287",0.0891714638771006,0,2,0.9634930636821,114,33,38,9,5,2,0.169686881084255,5,1
"288",0.0811992690735875,1,0,0.260619517708365,74,3,63,2,3,0,0.181045409665115,0,2
"289",0.10452211102489,1,0,0.202318440503696,101,3,43,2,5,0,0.181020175496333,4,1
"290",0.0280955834413419,0,0,0,64,0,56,3,0,1,0.170245941698284,0,2
"291",0.0675290364116566,0,0,0.410528000320061,64,9,28,2,5,1,0.136351266274118,0,1
"292",0.0637505321849015,0,1,0.28126344005361,90,16,0,4,3,1,0.149284477360278,5,1
"293",0.359396163252264,0,1,0.831858053030076,97,0,53,2,4,1,0.11890851538895,0,1
"294",0.0422066568482268,0,0,0.746201778337884,68,2,34,5,2,3,0.0376800572100492,5,2
"295",0.0122346595621985,0,1,0,85,3,53,1,5,2,0.140988994102043,0,1
"296",0.0065928887157475,0,0,0,66,30,34,1,4,0,0.0577138549375431,0,1
