"","CustomerLifetimeValue","Response","Coverage","Income","MonthlyPremiumAuto","MonthsSinceLastClaim","MonthsSincePolicyInception","NumberofPolicies","Policy","RenewOfferType","TotalClaimAmount","VehicleClass","VehicleSize"
"26",0.355671006994533,0,0,0.698852782028585,111,35,10,2,2,1,0.0754531296000021,3,1
"27",0.105454803517863,1,1,0.61119612726418,89,22,93,2,0,1,0.0170583167609827,0,1
"28",0.0110198037743991,0,0,0,74,6,61,1,5,0,0.145401497485637,5,1
"29",0.253301779667503,0,0,0.693591782438663,63,27,42,2,8,1,0.0850928558253986,5,1
"30",0.00622530569411796,0,0,0.634670587411608,61,26,71,1,5,0,0.0993922676772601,5,1
"31",0.256230874389637,0,0,0.705344015362919,63,13,26,2,2,0,0.104488867765808,0,2
"32",0.0100887365702477,1,0,0.140326662065793,72,11,3,1,4,1,0.119420737630631,5,0
"33",0.058123309333171,0,0,0,66,20,53,2,5,0,0.109172423299703,0,1
"34",0.0452281663035782,0,0,0.578939998599734,69,4,0,9,5,2,0.149231878466099,0,2
"35",0.0566758891731889,0,1,0,93,30,70,6,4,2,0.231409761616807,5,1
"36",0.0488159076046799,0,0,0.771706624258609,73,30,39,7,4,0,0.154060572120726,0,2
"37",0.0858540252156382,0,1,0.215130874866225,81,24,24,2,3,3,0.142887595872451,5,1
"38",0.0899694924784779,0,1,0.188175753393145,122,20,94,3,4,1,0.202375570212984,3,1
"39",0.082264227173753,0,0,0.257899000810154,112,8,22,4,1,0,0.185784603696513,4,2
"40",0.00692383947391036,0,0,0.12224322621298,67,8,70,1,2,2,0.111125254372396,5,1
"41",0.0780788560474546,0,0,0.540502695512147,103,14,88,4,4,0,0.0207000370221542,4,1
"42",0.124622282986085,0,1,0.558156049649433,99,16,30,2,5,0,0.147047168588921,0,1
"43",0.0460226787655095,0,0,0.441703923745512,71,27,16,7,5,1,0.0555541732246451,5,1
"44",0.0893699981942737,0,2,0.68176953621188,119,27,37,6,5,0,0.0769004657222905,0,2
"45",0.00584308912914099,0,0,0,65,32,88,1,1,0,0.107807061069102,5,1
"46",0.0135388150128276,0,0,0.770556405717086,74,11,61,1,5,2,0.164152140184683,5,0
"47",0.0322662766903074,0,0,0.102709514807813,65,12,5,3,3,0,0.0590013471211542,5,1
"48",0.0399854750859699,0,0,0,74,22,50,3,5,0,0.184125507044866,0,1
"49",0.0948540789367004,0,1,0.548824276612556,121,9,50,3,5,1,0.200716473561337,4,0
"50",0.0100857144292971,0,0,0.818145447635051,68,23,97,1,5,1,0.112784351024043,0,2
"51",0.0445002060803606,0,1,0,77,20,89,9,5,0,0.127716220888867,0,1
"52",0.16603417476691,0,1,0.843920344865524,96,5,54,2,5,3,0.0150284807910745,0,1
"53",0.0977038208967215,0,1,0.440143627289185,130,18,26,4,5,0,0.170944255133317,3,1
"54",0.0446378822022355,0,0,0.912293335733789,69,9,92,6,5,1,0.0933975436135992,5,1
"55",0.069698151088645,0,2,0,110,6,37,6,2,0,0.412332922127726,0,0
"56",0.0195665643655632,0,1,0.296786389413989,92,21,49,1,2,1,0.113457842644942,5,1
"57",0.241860844024056,0,2,0.512137306088157,181,28,23,2,4,3,0.321261751050196,3,1
"58",0.0848545011061567,0,1,0.268691051299747,78,18,12,2,6,2,0.129375317540514,0,1
"59",0.00505467272531122,0,0,0.225712885448235,69,6,12,1,4,3,0.171682282157514,0,0
"60",0.0781891876547776,0,0,0.420529900681129,103,7,12,3,4,0,0.0140819139588944,4,1
"61",0.087797398164673,0,1,0,127,30,11,6,4,2,0.376026105437858,3,1
"62",0.0196633161538122,0,1,0.37280083215811,88,10,87,1,5,0,0.145966284056984,5,0
"63",0.044487109722785,0,0,0.946939918584531,69,27,14,3,2,1,0.11444344767569,0,1
"64",0.0299169224775652,1,1,0.239085426230984,123,1,67,1,0,0,0.204034666864631,4,1
"65",0.0251109424845115,0,1,0.654164291215331,99,16,79,1,4,1,0.103902345645743,0,0
"66",0.0440378096481208,0,0,0.877936807993519,68,16,1,7,4,0,0.0890416105867947,5,1
"67",0.045575273508194,0,0,0.447134955641572,71,21,63,6,4,0,0.0511811079510416,5,1
"68",0.2397919607637,1,0,0,65,9,31,2,2,1,0.107807061069102,5,1
"69",0.0327999246040768,0,0,0,70,5,33,7,5,0,0.181372892185926,5,1
"70",0.0443245845371045,0,0,0.113451555795601,72,14,78,8,5,0,0.0534543973440965,0,1
"71",0.0229115835064522,0,1,0.936127864294216,97,15,30,1,7,3,0.0171778750677969,0,1
"72",0.0124143540232669,0,0,0.359018213460558,73,11,51,1,5,1,0.108125488724292,0,1
"73",0.178935074116273,1,0,0,63,4,52,2,2,1,0.236776572901042,0,1
"74",0.272182459635853,0,0,0.191716426120963,106,12,54,2,3,0,0.175830023786631,4,1
"75",0.0339826989936039,0,0,0,62,26,62,3,4,0,0.102829771114161,5,2
"76",0.0875609667268291,0,2,0.990208139546514,112,33,75,8,3,2,0.185784603696513,0,1
"77",0.0500462630573404,0,0,0.96181274442144,73,23,90,3,2,0,0.121079834282278,0,1
"78",0.0744175105302118,0,0,0.511347155959632,67,3,67,2,5,0,0.148694025600665,0,1
"79",0.0900958613094473,0,1,0,134,29,43,6,2,0,0.222284730032749,4,1
"80",0.0666672268263693,0,1,0.623498464708295,92,9,61,4,0,0,0.00142309844843352,0,1
"81",0.00764012736927341,0,0,0,70,18,47,1,0,1,0.0217563530978408,0,1
"82",0.00423158381666979,0,0,0,63,31,99,1,2,0,0.15675041229269,5,1
"83",0.130069334645173,0,2,0,113,4,13,2,5,2,0.18744370034816,0,1
"84",0.0629978801668585,0,0,0,102,11,90,5,4,1,0.169193637180043,4,1
"85",0.00688636402961843,0,0,0,70,20,44,1,5,0,0.174170927134984,0,1
"86",0.020042400970963,0,2,0,108,7,55,1,2,0,0.268739436278866,5,1
"87",0.015084168443352,0,1,0.345165581460477,81,0,54,1,5,1,0.134352607495455,0,2
"88",0.0480336489703858,0,0,0.269801262239826,73,14,59,5,5,3,0.189494643483929,5,2
"89",0.0567156597793157,0,2,0,175,12,60,1,5,0,0.422048068121745,4,2
"90",0.128856791666836,0,0,0.143847330992889,66,8,48,2,5,2,0.109466157720749,0,1
"91",0.0405523219583119,0,1,0.901841349856473,131,31,42,1,1,0,0.180991816695525,4,1
"92",0.0170784069898045,0,1,0,97,27,17,1,4,1,0.354706907716759,0,1
"93",0.147622680262254,0,2,0.641251837849191,117,24,32,2,8,0,0.194080086954749,0,1
"94",0.209284637577813,0,0,0.219151638811374,67,16,34,2,2,1,0.243791682882882,0,2
"95",0.0738162309741301,0,1,0.436382912753423,99,33,30,3,0,2,0.164216347225102,0,1
"96",0.0789197140666241,0,1,0,121,11,92,5,2,1,0.301091820985983,3,1
"97",0.0132180024301254,0,0,0.233374341124814,74,8,43,1,2,3,0.00190925524478239,0,1
"98",0.0112545735106043,0,0,0.307088346785889,70,15,58,1,3,0,0.116102544327337,0,1
"99",0.12148848805958,1,0,0.252557986017343,66,13,43,2,2,1,0.109466157720749,0,1
"100",0.013006623329253,0,0,0.943799321871156,74,21,96,1,4,0,0.0675068944824218,5,0
"101",0.0944348144372295,0,2,0.845550654624379,119,10,71,4,5,0,0.0225808149098465,0,1
"102",0.0314381818606544,0,0,0.547143957351897,113,6,75,1,5,0,0.161788555147653,4,1
"103",0.261696297143547,0,0,0.899350876666567,115,14,42,2,5,3,0.146214021405944,4,1
"104",0.0413019564038925,0,0,0.902341444874526,66,14,88,5,3,3,0.109466157720749,0,2
"105",0.00689158970474009,0,0,0.211940268651044,65,24,68,1,5,1,0.107807061069102,0,1
"106",0.0392824354995407,1,0,0.228903491663416,65,9,81,3,6,0,0.107807061069102,0,2
"107",0.0382235300077148,0,0,0.108940698732759,66,16,9,3,3,0,0.109466157720749,0,1
"108",0.0701631999458702,0,2,0,103,33,54,3,7,0,0.256296211391513,0,1
"109",0.0611564610159341,0,1,0,96,25,71,6,4,0,0.159239057270161,0,2
"110",0.00652449942895594,0,0,0.26741080805353,63,6,64,1,3,0,0.12713820889769,0,1
"111",0.0178732703533892,0,1,0.634100479091027,83,29,46,1,4,1,0.100965632237659,0,1
"112",0.0514754376208373,0,1,0.21836148868285,84,29,39,3,4,0,0.139329897450396,0,2
"113",0.298418164016106,1,0,0.184985147177964,113,10,15,2,4,0,0.18744370034816,4,0
"114",0.0940879217673487,0,1,0.406797291485382,121,28,99,3,2,0,0.200716473561337,4,1
"115",0.056521558087001,0,0,0,61,13,37,2,5,0,0.101170674462514,0,1
"116",0.0828774912254395,1,0,0.641371860653524,108,3,44,3,4,1,0.127791816245218,4,0
"117",0.272997830894116,1,0,0.140746741880957,71,13,3,2,7,0,0.176659572112455,0,1
"118",0.0691424127534074,0,0,0,106,0,44,7,4,1,0.175830023786631,4,1
"119",0.0794142662210367,0,0,0,110,7,40,5,1,0,0.182466410393219,4,2
"120",0.0743308184794274,0,1,0.706234184495054,99,2,11,3,3,3,0.0832584386284755,0,0
"121",0.111892628015585,1,2,0.516528140346666,283,16,43,1,1,1,0.469490131128159,1,1
"122",0.0382130416551727,0,0,0,69,20,95,4,4,0,0.171682282157514,0,1
"123",0.0752577578088176,0,0,0,109,10,20,6,2,0,0.310503765338689,4,1
"124",0.0900134594989706,0,1,0,129,15,42,3,3,2,0.213989246774513,4,1
"125",0.00885856524485739,1,0,0.786329402586491,66,7,56,1,2,0,0.0779360078340276,5,1
"126",0.0323117976476955,0,2,0.947750072513778,112,0,25,1,5,2,0.00185067461588355,0,1
"127",0.0679901944151514,0,0,0.490663226012942,63,16,52,2,5,1,0.0102031488810383,5,1
"128",0.341516319568839,0,1,0,128,15,37,2,4,0,0.46496811146588,4,1
"129",0.0473972623259062,1,0,0.890139126434022,72,9,71,3,5,1,0.0601223994199624,0,2
"130",0.217359944463143,0,0,0.645712685410228,62,31,90,2,5,2,0.0371360242095881,0,1
"131",0.0730251393397163,0,0,0,102,20,46,3,4,0,0.0946536778335588,4,0
"132",0.0185710479624083,0,1,0.596733379342075,85,6,76,1,3,1,0.00348058326404136,0,1
"133",0.00961461691817655,0,0,0.419759754353327,67,11,96,1,2,0,0.0632906300877203,0,1
"134",0.0679581872179707,0,1,0.276932617197267,92,8,86,9,5,0,0.197796588577977,0,2
"135",0.027197455553347,0,0,0,71,16,90,9,4,0,0.196901098073153,0,1
"136",0.0797288936355545,0,1,0,78,22,3,2,5,0,0.253095662557916,0,2
"137",0.046202228668311,0,0,0.595973234914634,72,6,70,3,3,1,0.0314880489266054,0,1
"138",0.0360614576308184,0,0,0.117002230423781,65,4,38,3,4,1,0.161727702247631,0,0
"139",0.038311479731387,0,0,0.918214460747542,62,18,32,9,8,1,0.134353596040543,0,0
"140",0.123513603237458,0,1,0.716006041147818,99,1,74,2,5,0,0.0459721842540162,5,1
"141",0.006478007508161,0,0,0.668537022034187,62,4,73,1,5,3,0.0426310508287068,0,1
"142",0.0394399693416171,0,0,0.212810433982457,66,1,42,9,2,1,0.109466157720749,0,1
"143",0.00650595512456767,0,0,0.244136385913324,62,4,13,1,1,3,0.102829771114161,0,2
"144",0.215928518580562,0,1,0.508186555445535,83,29,58,2,3,0,0.100334803250222,0,1
"145",8.30201160639777e-06,0,0,0,70,17,20,1,5,2,0.242615889381343,5,2
"146",0.0611379445891489,0,1,0.8197257478921,86,23,76,4,4,1,0.149777555354826,0,1
"147",0.0140867917689706,0,1,0.534511557195867,76,11,78,1,5,3,0.12605712423722,5,1
"148",0.0661166782937958,0,1,0.474910232944259,93,19,45,3,0,1,0.205340398050766,0,2
"149",0.0438132307846427,0,0,0.544323421450076,68,9,8,5,2,0,0.0260626265967003,0,1
"150",0.0104034078152349,0,0,0.917744371430572,69,29,58,1,5,1,0.11444344767569,0,1
"151",0.105723219027986,0,1,0,92,15,36,2,5,0,0.188869450586076,0,1
"152",0.0252985582007078,0,0,0,101,29,12,1,4,0,0.167534540528396,4,2
"153",0.0808182334259833,0,1,0,77,25,48,2,3,0,0.00432221499816591,0,1
"154",0.0424826812983568,0,0,0.396115261899761,68,2,21,8,5,0,0.0217853962760181,0,1
"155",0.0362493611494943,0,0,0.364199197847591,61,21,76,3,5,0,0.052854017619249,0,1
"156",0.0443508116510075,0,0,0.342425060761545,70,3,87,8,1,0,0.116102544327337,0,2
"157",0.0867309386652271,0,0,0.719566717676358,112,8,51,4,1,2,0.105613522723866,4,1
"158",0.0366256678836708,0,0,0.980026204978946,61,1,36,5,4,1,0.140798930063501,0,2
"159",0.158790616924641,0,0,0,68,31,69,2,5,1,0.112784351024043,5,1
"160",0.0730972905678155,0,0,0.671987677658755,66,22,20,2,4,2,0.0638882532926101,0,2
"161",0.00977253152901232,0,0,0,73,35,87,1,5,1,0.121079834282278,5,2
"162",0.0442864752027855,1,0,0,73,18,45,5,0,0,0.121079834282278,0,1
"163",0.0883945604443951,0,1,0,128,5,76,8,4,0,0.318512335828277,4,1
"164",0.0828774912254395,1,0,0.641371860653524,108,3,44,3,5,1,0.127791816245218,4,0
"165",0.0834564742745651,0,0,0.883107790480191,108,0,50,6,4,0,0.12686940205819,4,2
"166",0.0408004476822281,0,0,0,69,23,13,7,5,3,0.11444344767569,0,2
"167",0.0791991105646066,0,2,0.48268170952481,108,14,79,3,4,0,0.025440023272204,5,1
"168",0.0076775602971504,0,0,0,70,20,81,1,3,0,0.174170927134984,0,2
"169",0.0222995761574639,0,1,0.933257318890589,92,20,56,1,5,1,0.152602670663572,0,1
"170",0.0253786930953793,0,0,0.626499034816615,100,20,62,1,4,1,0.152737080996225,4,2
"171",0.0826236807915786,0,0,0.504555865614467,74,28,50,2,3,3,0.122738930933926,0,1
"172",0.0326790014725185,0,0,0.377161660715536,116,19,39,1,1,1,0.192420990303102,4,1
"173",0.0694597971891861,0,0,0.380152228923495,68,12,40,2,4,1,0.111190803898522,0,1
"174",0.150233430564311,0,0,0.28332383152799,185,29,26,3,4,3,0.306898659266748,1,1
"175",0.00421358258518306,0,0,0,63,5,7,1,4,1,0.15675041229269,5,1
"176",0.0307026896494391,0,0,0,62,6,62,3,4,0,0.132025573740241,0,1
"177",0.119376924925736,0,2,0.277552735019654,297,28,25,1,4,0,0.492717484251218,1,1
"178",0.0784141588678872,0,2,0.710474990248147,103,26,15,3,0,0,0.17085273383169,0,1
"179",0.0397881485076168,0,0,0.784749102329443,64,3,93,4,5,2,0.0703283210662797,0,1
"180",0.00682280534196106,1,0,0.297406507236375,69,3,92,1,4,0,0.11444344767569,0,1
"181",0.0886696955375818,0,0,0.564567267780878,114,2,8,3,5,0,0.189102796999808,4,1
"182",0.0121713366920453,0,0,0.72088696852402,73,32,1,1,8,1,0.0077669289382438,0,1
"183",0.00974725292906311,0,0,0.343285224192597,70,20,46,1,1,1,0.116102544327337,0,1
"184",0.128043645213232,0,2,0,113,5,90,2,4,1,0.281182661166219,0,1
"185",0.104195590975768,0,1,0.328272371750633,129,35,40,4,5,0,0.00891648762833351,4,0
"186",0.13317192237574,1,0,0.730678828977506,106,34,36,2,5,0,0.144917582197993,4,1
"187",0.00437683709562789,0,0,0,65,3,95,1,5,0,0.265696948891981,0,1
"188",0.0708141664293984,0,0,0.601954371330553,199,7,44,1,5,1,0.0558274731052647,2,1
"189",0.077068621940065,0,0,0.681569498204659,70,29,98,2,3,0,0.116102544327337,0,0
"190",0.0428176036938946,0,0,0.593752813034477,67,25,56,5,0,3,0.111125254372396,0,2
"191",0.0668757938507849,0,0,0,72,26,12,2,5,0,0.119420737630631,0,1
"192",0.195495372843723,0,1,0.602034386533441,220,17,87,7,5,2,0.364967042074395,1,1
"193",0.0882943761249475,0,1,0,80,7,77,2,1,0,0.132693510843808,0,1
"194",0.0392824354995407,1,0,0.228903491663416,65,9,81,3,2,0,0.107807061069102,0,2
"195",0.104342736947482,0,1,0.226052950060511,88,1,41,2,5,2,0.218966536729454,0,1
"196",0.0587288883279413,0,1,0.244366429621628,87,19,44,6,1,1,0.0245440754788656,5,1
"197",0.0426848643148207,0,0,0,72,2,83,3,5,0,0.147647907093419,0,1
"198",0.0497211543149452,0,0,0.811544193396745,74,22,69,3,7,0,0.135678640494284,0,1
"199",0.0317042173112023,0,0,0.363559076224483,117,13,49,1,4,0,0.112918297500924,4,1
"200",0.0112407160453406,0,0,0.723467458817175,70,10,20,1,4,1,0.0612225481378952,5,0
"201",0.434075470191715,0,0,0.536121863153999,115,15,60,2,3,0,0.102047010350849,3,1
"202",0.00855733811519341,0,0,0,73,8,34,1,1,1,0.121079834282278,0,2
"203",0.88828246869188,0,1,0,242,1,34,2,3,0,0.602217863259923,1,1
"204",0.0671720805042596,0,0,0.253228113341535,63,4,8,2,4,1,0.104488867765808,0,2
"205",0.0579658724609423,0,1,0.200718136445925,86,8,28,3,1,0,0.142029787600328,0,1
"206",0.00613465663248956,0,0,0,66,23,1,1,5,1,0.206141180060166,0,1
"207",0.04061308899262,0,0,0.329522609295766,66,13,7,6,2,0,0.109466157720749,5,2
"208",0.0316340342664434,0,1,0,125,2,84,1,3,0,0.207352860167925,4,1
"209",0.0810940106373883,0,0,0.980216241085806,107,4,46,7,5,2,0.155301688059536,4,2
"210",0.0750867538282283,0,1,0,79,22,82,2,5,0,0.115837815409149,0,1
"211",0.110079779539356,0,1,0.657394905031956,134,14,15,6,1,0,0.12577888439632,4,1
"212",0.0493731126825478,0,0,0.948640241645913,73,15,68,7,1,0,0.105398299521538,5,1
"213",0.176893338237744,1,1,0.196177273682,85,21,32,2,5,1,0.198374388343041,5,1
"214",0.149023424939092,0,0,0,191,14,94,8,2,1,0.31685323917663,1,1
"215",0.0114372428312261,0,0,0.258649143337234,72,12,46,1,5,1,0.119420737630631,0,1
"216",0.107566705112827,1,1,0.725537852191916,88,7,3,2,2,1,0.218324687192509,5,1
"217",0.0151963384987734,0,1,0.558656144667487,79,10,71,1,4,3,0.0943253453713589,0,1
"218",0.0455983842376547,0,0,0.775077264680289,70,2,35,3,8,0,0.106411792238774,0,1
"219",0.148866713265251,0,0,0.317450315559956,71,10,29,2,5,3,0.162378333244896,5,2
"220",0.00611050441051427,1,0,0.219901781338454,63,1,9,1,5,1,0.115306256741638,5,1
"221",0.0797413142498558,0,2,0.40218641541893,106,5,98,6,4,0,0.245629859316301,5,2
"222",0.0608394211571543,0,0,0,69,7,45,2,4,1,0.140643156441943,0,1
"223",0.11090127343155,0,1,0.749792460567508,90,20,93,2,5,0,0.0202059117228455,0,1
"224",0.0486569834439047,0,0,0.386913513567578,74,1,22,6,5,2,0.130191045591229,5,1
"225",0.119274959952022,0,0,0.41510887068543,73,28,69,2,5,0,0.00515100670678726,5,2
"226",0.0368307808362201,0,0,0.243876336503936,69,4,78,4,2,0,0.11444344767569,0,1
"227",0.0364664903191677,0,0,0.201268240965783,63,7,47,3,3,1,0.104488867765808,0,1
"228",0.165499324161764,0,1,0.42578089837069,128,5,52,2,4,1,0.203000913120826,4,0
"229",0.0406494536556587,0,0,0.818545523649493,65,23,39,4,3,0,0.0257737747588423,0,1
"230",0.17819139078982,0,2,0.221072003680699,109,16,31,2,4,0,0.0553858309090149,0,0
"231",0.0277742747723944,0,0,0,62,1,64,3,3,0,0.154261767315219,5,1
"232",0.159218600273429,0,1,0,82,5,16,2,5,3,0.136011704147102,0,1
"233",0.00303232008280993,0,0,0,61,34,35,1,3,1,0.101170674462514,0,1
"234",0.0978858511816264,0,1,0,99,25,23,2,3,1,0.246341631481631,0,1
"235",0.0270694264698831,0,0,0,112,31,21,1,1,2,0.185784603696513,4,2
"236",0.13317192237574,1,0,0.730678828977506,106,34,36,2,2,0,0.144917582197993,4,1
"237",0.0349243889891172,0,0,0,65,2,73,8,3,1,0.252732356683945,5,1
"238",0.0523680282308809,0,1,0.806053150098519,76,26,4,3,2,3,0.0359365253277033,0,1
"239",0.0620494665478711,0,0,0,61,27,90,2,2,2,0.104144182832235,0,1
"240",0.148796319861257,0,0,0.390254148288175,117,11,94,2,4,2,0.194080086954749,4,2
"241",0.363741324894188,0,1,0,125,23,4,2,2,2,0.216481888446689,4,1
"242",0.0204234517117717,0,1,0,99,35,15,1,7,0,0.246341631481631,0,1
"243",0.313442573464541,0,0,0,112,23,20,2,4,2,0.185784603696513,4,1
"244",0.00869532951188177,0,0,0,71,10,22,1,2,0,0.141493459029943,5,2
"245",0.0439913045867816,0,0,0.586621458077035,71,6,95,3,4,3,0.163317560302618,0,1
"246",0.0350101753616657,0,0,0,70,8,74,3,5,1,0.174170927134984,0,2
"247",0.142851486949376,0,1,0.750512597393505,85,5,27,2,5,1,0.0623737752570552,0,2
"248",0.11812241362824,0,0,0.508636640961783,73,15,72,2,4,0,0.0350451037574177,0,2
"249",0.178995843115523,1,0,0.228323381442474,106,11,54,2,2,0,0.175830023786631,4,1
"250",0.0379063065251811,1,0,0.863214010662026,62,1,99,5,2,1,0.027870139121901,0,1
"251",0.0244305624402037,0,1,0.963533071283544,97,7,43,1,5,0,0.0557488028897852,0,2
"252",0.0713875964196387,0,0,0.776567547834088,64,20,14,2,5,0,0.097488293544507,5,0
"253",0.0540379638696001,0,1,0.894279913183505,78,14,99,4,3,1,0.0401426436550897,0,1
"254",0.00763761859376977,0,0,0,67,11,26,1,4,1,0.166704992202572,0,1
"255",0.0407118770371406,0,0,0.126153969254158,70,6,81,3,5,0,0.116102544327337,0,2
"256",0.0577644030619941,0,0,0,194,22,79,1,0,3,0.797199186724232,2,1
"257",0.0079685540008296,0,0,0.866114561766736,63,1,77,1,1,3,0.153992822908956,5,1
"258",0.0538403066530495,0,1,0.323171402566488,79,10,23,3,2,0,0.0716144635056357,0,0
"259",0.00969337949792276,0,0,0.82225622868345,68,33,46,1,4,2,0.0179261618765581,0,1
"260",0.0544649047556842,0,1,0.508526620057811,82,12,65,3,5,2,0.136011704147102,5,2
"261",0.00647555425452679,0,0,0,67,3,42,1,2,1,0.147212976980061,0,1
"262",0.0808628451559604,0,2,0.296336303897741,106,29,45,9,1,0,0.263762146323925,5,1
"263",0.0389951721875823,1,1,0.577199667936908,125,10,26,1,4,1,0.207352860167925,4,1
"264",0.0892539338833174,0,2,0.538022224222602,115,1,8,8,2,0,0.190761893651455,0,2
"265",0.0877727471915008,0,2,0.525819905782099,113,30,22,3,4,0,0.152610631216694,0,1
"266",0.00668317326850475,0,0,0.754633380342265,61,3,31,1,2,2,0.0451675780268342,5,1
"267",0.0361432492902138,0,0,0.234534561566698,61,33,2,8,2,1,0.101170674462514,0,1
"268",0.174884783707002,0,0,0.790560206439223,199,14,48,3,5,1,0.144881172630683,2,2
"269",0.0420913382815747,0,0,0.624818715555956,66,34,84,4,5,2,0.0842224982153313,5,1
"270",0.00699973756239361,0,0,0,67,0,14,1,1,1,0.0770112760963637,5,1
"271",0.0688682470271128,0,0,0.444934537562137,62,5,74,2,8,0,0.0275807003786025,0,1
"272",0.0389335523196754,0,0,0.314809813864634,64,6,3,3,4,2,0.00790262472515634,0,1
"273",0.0821425888527261,0,0,0,118,6,32,5,3,2,0.195739183606396,4,1
"274",0.154024315332849,0,0,0.584631079905182,186,7,13,5,2,3,0.308557755918395,1,1
"275",0.0336611334945623,0,0,0,71,33,48,7,5,2,0.0494885984754109,5,0
"276",0.267822781868098,0,1,0,96,12,35,2,3,2,0.291856845905852,5,1
"277",0.0694510591202875,0,0,0.699722947359998,63,9,3,2,5,0,0.138859447114661,5,1
"278",0.0110208927939286,0,0,0.405236995029056,70,21,31,1,5,1,0.047377532787793,5,2
"279",0.0169007900119299,0,1,0.31692021484082,81,11,33,1,5,0,0.148936795337734,0,2
"280",0.101271861893973,0,1,0.272361748732259,88,0,7,2,4,0,0.145966284056984,0,1
"281",0.0714193043439957,0,0,0.455146477830788,66,16,32,2,5,0,0.109466157720749,0,1
"282",0.0154683107857823,0,1,0.466638661345656,82,27,20,1,4,0,0.116411075471,0,1
"283",0.084364981485428,0,2,0.454926436022844,111,31,28,8,2,0,0.184125507044866,0,1
"284",0.00959970727603051,0,0,0.844660485492243,68,18,12,1,2,1,0.1006373644111,0,1
"285",0.0956720887179901,0,1,0.200128024324622,87,31,86,2,2,1,0.341159968781898,0,2
"286",0.0503197285645619,0,1,0.28809473800022,78,6,84,3,5,0,0.0262435773555927,5,0
"287",0.0610679083500585,0,2,0,105,5,87,3,5,0,0.261273501346454,0,2
"288",0.0476765288430291,1,0,0.510757043838329,74,23,0,8,4,1,0.272331834361745,0,1
"289",0.00722186166168889,0,0,0.366419619727748,63,20,28,1,1,3,0.104488867765808,0,2
"290",0.0428200492105729,0,1,0,78,14,68,5,2,2,0.258776136779144,0,1
"291",0.00808820809968379,0,0,0.238715355917624,65,6,99,1,4,2,0.107807061069102,0,1
"292",0.0401361662782597,0,0,0.80812354347326,64,21,47,9,3,1,0.103984328524204,0,2
"293",0.0613808370606389,0,0,0,68,10,53,2,5,2,0.112784351024043,5,1
"294",0.250739392831317,0,0,0,67,33,54,2,5,0,0.166704992202572,0,1
"295",0.004625463547963,0,0,0,65,21,40,1,2,2,0.161727702247631,5,2
"296",0.0350957520872703,0,2,0.722067192766626,118,1,46,1,5,3,0.190985493909294,0,1
"297",0.375509620107879,0,0,0.714625778897991,102,17,7,2,5,3,0.253807566414042,4,2
"298",0.0641585901949499,0,1,0.645832708214561,89,34,91,6,2,0,0.156237336998813,0,2
